factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
ma_5_1m,distance_to_low_20,-0.09576033689643712,-0.05858321286238556,0.14113369494109915,0.23252767097247726,-0.05553508443931366,-0.07659226343186139,186262,93121,93141
ma_slope_20,trend_strength_ma,0.03193583825411128,0.036560166072605114,0.030258956383622203,0.019484920682907542,0.03552764249005866,0.05440297102394635,186261,93120,93141
ma_5_1m,ma_slope_60,0.01614646361601302,0.02674687983874247,0.038499502197242255,0.04557859411614649,-0.014825020171082445,0.0029988520105954713,186221,93080,93141
ema_cross_5_20,trend_strength_ma,0.014771394383255651,0.02650569333794619,0.011497469981514208,0.011838021519924432,0.019931451314535536,0.04230322728761931,186261,93120,93141
ma_5_1m,trend_strength_ma,0.027703864594399844,0.026496065194091124,0.029456397550174825,0.026476600355829112,0.03515962983127033,0.021136615217335224,186261,93120,93141
ma_20_1m,trend_strength_ma,0.02758291269172647,0.026457539896531893,0.029142530392956733,0.02662195072990683,0.0350449794468819,0.021055789028322187,186261,93120,93141
ma_60_1m,trend_strength_ma,0.027106826383918786,0.025986104846059253,0.02822664281642236,0.025864694830784296,0.03449899959242087,0.02048746630634131,186222,93081,93141
return_15m,trend_strength_ma,0.023658846920073744,0.022073479500169524,0.023423407658414788,0.009193820155895956,0.024936732004602093,0.03583176337209086,186261,93120,93141
trend_strength_ma,donchian_position_20,0.018131907644569092,0.021517564616235177,0.015565054011009383,0.01131554877436824,0.020409249768415537,0.03133613222726646,186261,93120,93141
ma_slope_60,trend_strength_ma,0.029915624680173024,0.02142014730375758,0.029825199878385885,0.018968248176792993,0.030956524789282864,0.022895781281756202,186221,93080,93141
ma_20_1m,ma_slope_60,0.010996818388079883,0.02141990918679457,0.028202796190696384,0.03678548124691282,-0.021693926649870545,-0.005174460303529357,186221,93080,93141
price_ma_gap_20,trend_strength_ma,0.01496921106411803,0.020285726096839898,0.01159250089299811,0.006528399878922034,0.020455112141088343,0.035089849895734826,186261,93120,93141
ma_5_1m,donchian_position_20,0.014418195915337665,0.02011809546567255,0.028651546761932347,0.029998289860039384,8.183287518660099e-05,0.002522540402453626,186262,93121,93141
ma_5_1m,ema_cross_5_20,0.010676203771355846,0.01869023238107398,0.020352985786893464,0.03323423129176889,-0.010852600489997402,-0.002462230372869205,186277,93136,93141
