factor,horizon,period,ic,rank_ic,spread_qhigh_qlow,sample_count,split
sell_volume_zscore_20,12,2025-01,-0.018199039984735935,0.02305689740436142,-0.0009793162209677342,2976,test
sell_volume_zscore_20,12,2025-02,-0.008857751672394174,-0.010742221115711346,-3.959585252678681e-05,2688,test
sell_volume_zscore_20,12,2025-03,0.05376290743074166,-0.0012762816180033184,0.0011186686263675162,2976,test
sell_volume_zscore_20,12,2025-04,-0.046098478011200116,-0.02624029380147575,-0.0012592505658975454,2880,test
sell_volume_zscore_20,12,2025-05,0.03446913331359314,0.030689191363478547,0.0009024216880041096,2976,test
sell_volume_zscore_20,12,2025-06,-0.01665946498142636,-0.003044472641517888,-0.0006295750582898621,2880,test
sell_volume_zscore_20,12,2025-07,-0.024591797363085664,-0.0031892152658954944,-0.0003751079691350365,2976,test
sell_volume_zscore_20,12,2025-08,0.03638877680400175,0.02318096369628068,0.0009389345613489715,2976,test
sell_volume_zscore_20,12,2025-09,-0.04694708752113159,-0.06244373261201123,-0.0009592092745787045,2880,test
sell_volume_zscore_20,12,2025-10,0.013638770371435474,0.02644944529547166,0.0003011933787102147,2976,test
sell_volume_zscore_20,12,2025-11,-0.014587394739762569,0.034193307234596904,-0.00027239741761565664,2880,test
sell_volume_zscore_20,12,2025-12,-0.02023436040551836,-0.006646889275718522,-4.769086562159597e-05,2976,test
sell_volume_zscore_20,12,2026-01,-0.002710854198419419,0.0255729377472705,9.875289558853955e-05,2976,test
sell_volume_zscore_20,12,2026-02,-0.041401394757849805,-0.02867713215433905,-0.0017496707593936968,2688,test
sell_volume_zscore_20,12,2026-03,-0.012087370617797832,-0.034921878706297385,-0.0008467029212638583,2976,test
sell_volume_zscore_20,12,2026-04,0.04511322762974694,0.052904903012869924,0.001008806968916908,2332,test
amihud_illiquidity_1m,1,2021-01,-0.010822082834524545,-0.02320830350842863,0.00023905131077411133,2976,train
amihud_illiquidity_1m,1,2021-02,-0.038621230625364794,-0.05729424862103927,-0.0006464451123005429,2688,train
amihud_illiquidity_1m,1,2021-03,0.004015198718449109,-0.0052857503696715855,4.391174265831705e-05,2973,train
amihud_illiquidity_1m,1,2021-04,0.016964847878371703,0.010081041837188366,0.0004109197571749595,2880,train
amihud_illiquidity_1m,1,2021-05,-0.0043057117570033535,-0.020489865238628526,0.00018690361332128125,2976,train
amihud_illiquidity_1m,1,2021-06,0.017937487742013997,-0.0011023397636565752,0.0003879360867656656,2880,train
amihud_illiquidity_1m,1,2021-07,0.014489127156583721,0.00895150067568718,0.0001898748253200774,2976,train
amihud_illiquidity_1m,1,2021-08,-0.028865468017212945,-0.024817533046571104,-0.0001777232501161172,2976,train
amihud_illiquidity_1m,1,2021-09,-0.006342086362888377,0.0005539400745008771,0.00017341481879231966,2880,train
amihud_illiquidity_1m,1,2021-10,-0.006959512097894466,0.0032930660317699086,1.819842314910304e-05,2976,train
amihud_illiquidity_1m,1,2021-11,0.024280950123023937,0.031192771873324796,0.00011257650999565262,2880,train
amihud_illiquidity_1m,1,2021-12,-0.019546434153282024,-0.0028508608466846163,-0.000335328338354505,2976,train
amihud_illiquidity_1m,1,2022-01,0.009005707931837786,0.005212974177285638,-1.869557709483677e-05,2976,train
amihud_illiquidity_1m,1,2022-02,-0.004626053761762398,0.006579317534524957,-0.00011841216353549377,2688,train
amihud_illiquidity_1m,1,2022-03,-0.013583605143008977,-0.011357039058539065,-5.552138899911699e-05,2976,train
amihud_illiquidity_1m,1,2022-04,0.010064567035881464,0.010565999618135884,0.00013884503673189077,2880,train
amihud_illiquidity_1m,1,2022-05,0.001161471478896034,-0.008370641178326898,1.1218438000947957e-05,2973,train
amihud_illiquidity_1m,1,2022-06,-0.04224304798893378,-0.037989794378109856,-0.0005598879438578396,2880,train
amihud_illiquidity_1m,1,2022-07,-0.012957039174085895,0.0020379617280049645,-0.00018798105731868923,2976,train
amihud_illiquidity_1m,1,2022-08,-0.00035328198023476006,-0.005907985898491841,-0.00010363140682102527,2976,train
amihud_illiquidity_1m,1,2022-09,0.02237025371335516,0.013528278107082093,0.00036149971394746987,2880,train
amihud_illiquidity_1m,1,2022-10,-0.047721039814185746,-0.0439576275568454,-0.00020156262493904723,2976,train
amihud_illiquidity_1m,1,2022-11,-0.0017662189659087342,0.01957124345039587,-9.738252716873165e-06,2880,train
amihud_illiquidity_1m,1,2022-12,-0.0154546796675518,-0.017729027028212083,-6.154625669293826e-05,2976,train
amihud_illiquidity_1m,1,2023-01,-0.022742712480929225,-0.017723413190398843,-0.0003100387742779067,2976,train
amihud_illiquidity_1m,1,2023-02,-0.009096763579058986,-0.0058393671852818236,-1.2402728121589735e-05,2688,train
amihud_illiquidity_1m,1,2023-03,0.014486774352748946,0.004806589392823496,3.135894865336487e-05,2976,train
amihud_illiquidity_1m,1,2023-04,0.012577577220080826,0.015398985910050064,0.00010818789625979915,2880,train
amihud_illiquidity_1m,1,2023-05,0.01701200541705371,0.033268119200594845,7.830133363235463e-05,2976,train
amihud_illiquidity_1m,1,2023-06,0.005039092522133539,0.002665658299110156,-0.00012448479323500327,2880,train
amihud_illiquidity_1m,1,2023-07,0.015730600564923012,0.01254853898384561,4.0602475382872216e-05,2976,train
amihud_illiquidity_1m,1,2023-08,-0.0011894555476695177,-0.019562685090935884,-7.004195812707612e-05,2976,mixed
amihud_illiquidity_1m,1,2023-09,0.004326351865826882,-0.01655051715114687,-5.552297028754415e-05,2880,test
amihud_illiquidity_1m,1,2023-10,0.004707184352189496,-0.01672788134912193,5.40146776512401e-06,2976,test
amihud_illiquidity_1m,1,2023-11,-0.022043047357164475,-0.035103085864632955,-0.0001391305979454565,2880,test
amihud_illiquidity_1m,1,2023-12,-0.01831844159294534,-0.017399413397673345,-0.00013855538798649035,2976,test
amihud_illiquidity_1m,1,2024-01,-0.012780510391786593,-0.002381639103353996,-0.00016149624988885414,2976,test
amihud_illiquidity_1m,1,2024-02,0.012802662461876491,0.024868933223336526,3.35824965946977e-05,2784,test
amihud_illiquidity_1m,1,2024-03,0.009868272353313615,0.018850087045773265,0.00014268613650224245,2976,test
amihud_illiquidity_1m,1,2024-04,0.022653857151588387,0.008153550868081783,0.00020013647850400113,2880,test
amihud_illiquidity_1m,1,2024-05,-0.019320870354746642,-0.010766114808305161,-0.00018169890824014655,2976,test
amihud_illiquidity_1m,1,2024-06,-0.01235459983652955,-0.005334725742171327,-0.00017113569124942393,2880,test
amihud_illiquidity_1m,1,2024-07,-0.006373627044793667,-0.0099369982460971,7.316098510470549e-06,2976,test
amihud_illiquidity_1m,1,2024-08,-0.0011744392970320656,-0.013899973906664727,-6.970745593461001e-06,2976,test
amihud_illiquidity_1m,1,2024-09,-0.0041423232561288445,0.010156954510306694,-2.164625795169527e-05,2880,test
amihud_illiquidity_1m,1,2024-10,-0.011259641764562754,-0.011196226735139328,-7.551086695134607e-05,2976,test
amihud_illiquidity_1m,1,2024-11,-0.006070179707396698,-0.01232615477424384,-0.00015279311166937034,2880,test
amihud_illiquidity_1m,1,2024-12,-0.020151460185431697,-0.030054209315787162,-0.00027844087241803405,2976,test
amihud_illiquidity_1m,1,2025-01,-0.008015859515623846,-0.007571289074093961,-9.708149240988762e-05,2976,test
amihud_illiquidity_1m,1,2025-02,0.008396388313213744,0.01192930763179353,5.409758430255098e-05,2688,test
amihud_illiquidity_1m,1,2025-03,-0.003815446856654058,0.002054863923312669,3.36140297761004e-05,2976,test
amihud_illiquidity_1m,1,2025-04,0.004940912895960575,0.006216145075731225,0.0001214019385433302,2880,test
amihud_illiquidity_1m,1,2025-05,-0.0005359601210425882,-0.005446059170224691,-8.261504600044512e-05,2976,test
amihud_illiquidity_1m,1,2025-06,-0.007798240664825678,-0.02566703572415592,-8.334011058187143e-05,2880,test
amihud_illiquidity_1m,1,2025-07,0.030569810094004484,0.03612973249328473,0.00014336676043470422,2976,test
amihud_illiquidity_1m,1,2025-08,-0.004417000202207929,-0.002371573224303103,2.4520721313349154e-05,2976,test
amihud_illiquidity_1m,1,2025-09,-0.010559970167375378,-0.013541663791776501,-7.452807420446704e-05,2880,test
amihud_illiquidity_1m,1,2025-10,-0.00739309331369435,-0.00735330541047216,-8.177771751967758e-05,2976,test
amihud_illiquidity_1m,1,2025-11,0.006698427628252756,-0.002767818078199517,9.118966233658161e-05,2880,test
