factor_a,factor_b,pearson,spearman,pearson_is,spearman_is,pearson_oos,spearman_oos,sample_count,is_sample_count,oos_sample_count
realized_vol_15m,true_range_spike,0.022550478747606153,0.031274214438569786,0.02501646262321965,0.03730996029326941,0.02000187878177032,0.023386288882309435,186262,93121,93141
range_mean_20,range_compression_count,0.03627530683646491,0.029910716269327564,-0.00262295573534829,-0.0030971208873014004,0.06450107412871436,0.07158687761567786,186262,93121,93141
realized_vol_15m,vol_compression_ratio,0.03457260498137022,0.02420770371067017,0.038155091541936526,0.0320405431111126,0.039560986568159304,0.02463461784398679,186262,93121,93141
bb_width_percentile_100,vol_compression_ratio,0.045305300319327294,0.021492129406082663,0.04152755489114621,0.014083957743208916,0.04905941045533921,0.028617459573121815,186182,93041,93141
realized_vol_15m,range_compression_count,-0.0354625606119603,-0.018416494334036162,-0.04659683514682232,-0.0424776311153784,-0.0152565566046192,0.0054754477165482205,186262,93121,93141
bb_width_20,true_range_spike,-0.005856665944637607,0.014472556289379454,-0.0017008340301973158,0.021027033935030037,-0.014414441468294606,0.005527403787935592,186262,93121,93141
atr_14_1m,range_compression_count,-0.00547614305732784,-0.013870194670963603,-0.042612817891038136,-0.042970578867270084,0.019723294777407464,0.019534833098879677,186262,93121,93141
atr_14_1m,vol_compression_ratio,0.019156787808386897,0.011822749622849746,0.02708787866973393,0.021921666686973585,0.007811832414602642,-0.008770444803124345,186262,93121,93141
atr_14_1m,true_range_spike,0.001927047695984843,0.004429405332738001,0.01279959301166379,0.019104225651456152,-0.006360197864437701,-0.007193458564912425,186262,93121,93141
bb_width_20,range_compression_count,-0.019849291142055896,0.001042224921657168,-0.030070653130088335,-0.02289413460281263,-0.0002898733178877587,0.026223556109114816,186262,93121,93141
