factor,horizon,ic,rank_ic,oriented_rank_ic,abs_rank_ic,ic_period_mean,ic_period_std,ic_ir,ic_t_stat,oriented_ic_period_mean,oriented_ic_period_std,oriented_ic_ir,oriented_ic_t_stat,ic_periods,sample_count,oos_ic,oos_rank_ic,oos_oriented_rank_ic,oos_abs_rank_ic,oos_ic_period_mean,oos_ic_ir,oos_ic_t_stat,oos_oriented_ic_period_mean,oos_oriented_ic_period_std,oos_oriented_ic_ir,oos_oriented_ic_t_stat,oos_ic_periods,oos_sample_count
vol_compression_ratio,3,0.007343205305871443,0.009211482201569086,0.009211482201569086,0.009211482201569086,0.011559012174770119,0.02587020704533621,0.4468078726433671,2.5275270130692813,0.011559012174770119,0.02587020704533621,0.4468078726433671,2.5275270130692813,32,186258,0.0021742528672989312,0.003595505232275345,0.003595505232275345,0.003595505232275345,0.002810173035723399,0.09994464702830648,0.5741382860402374,0.002810173035723399,0.028117294115086497,0.09994464702830648,0.5741382860402374,33,93137
vol_compression_ratio,6,0.0068698651548119005,0.00531144698497527,0.00531144698497527,0.00531144698497527,0.0046599856265907465,0.03588824578571815,0.1298471275083945,0.7345262750302404,0.0046599856265907465,0.03588824578571815,0.1298471275083945,0.7345262750302404,32,186255,0.0045350781613974584,0.0031419612380486116,0.0031419612380486116,0.0031419612380486116,0.003628898219015877,0.09722819229990866,0.5585334416764717,0.003628898219015877,0.037323518345607314,0.09722819229990866,0.5585334416764717,33,93134
vol_compression_ratio,12,0.006597292523146658,0.006047891470905881,0.006047891470905881,0.006047891470905881,0.004686533997022811,0.04501511713196282,0.10411022553343874,0.588936371724443,0.004686533997022811,0.04501511713196282,0.10411022553343874,0.588936371724443,32,186249,0.0035993374635574543,0.0056628682373581676,0.0056628682373581676,0.0056628682373581676,0.010294017388298648,0.1951801037657878,1.1212243334403609,0.010294017388298648,0.05274112058394672,0.1951801037657878,1.1212243334403609,33,93128
range_compression_count,1,-0.0034340494555962745,-0.005163678319973097,-0.005163678319973097,0.005163678319973097,-0.00799612625051693,0.01459949619079601,-0.5476987798769346,-3.0982521703886294,-0.00799612625051693,0.01459949619079601,-0.5476987798769346,-3.0982521703886294,32,186260,0.002217006816102455,-0.0021793560860717282,-0.0021793560860717282,0.0021793560860717282,-0.0020810759385523764,-0.11543332454601372,-0.6631139643527317,-0.0020810759385523764,0.0180283808574085,-0.11543332454601372,-0.6631139643527317,33,93139
range_compression_count,3,-0.0040832876182722265,-0.00770808510646283,-0.00770808510646283,0.00770808510646283,-0.012131129649857596,0.023410109627857924,-0.518200463077781,-2.9313844916504648,-0.012131129649857596,0.023410109627857924,-0.518200463077781,-2.9313844916504648,32,186258,0.004204356796266472,-0.000995916581278053,-0.000995916581278053,0.000995916581278053,-0.000917145223675415,-0.03405633770304025,-0.19563876544676975,-0.000917145223675415,0.02693023635343915,-0.03405633770304025,-0.19563876544676975,33,93137
range_compression_count,6,-0.00520940883734554,-0.005609643821868532,-0.005609643821868532,0.005609643821868532,-0.01021771677471677,0.026535553339031293,-0.3850576109783802,-2.178214782962434,-0.01021771677471677,0.026535553339031293,-0.3850576109783802,-2.178214782962434,32,186255,0.004409309880834346,0.0019682775576579676,0.0019682775576579676,0.0019682775576579676,0.003812190691678762,0.11362998816985877,0.6527545855671287,0.003812190691678762,0.0335491603323952,0.11362998816985877,0.6527545855671287,33,93134
range_compression_count,12,-0.005589876060559025,-0.0037679273339553897,-0.0037679273339553897,0.0037679273339553897,-0.008321926515092034,0.03538896173695315,-0.2351559951645114,-1.330243190539976,-0.008321926515092034,0.03538896173695315,-0.2351559951645114,-1.330243190539976,32,186249,0.009699258984417097,0.002884199358151855,0.002884199358151855,0.002884199358151855,0.0037487166034510574,0.09517710866221435,0.5467508632264476,0.0037487166034510574,0.03938674599535625,0.09517710866221435,0.5467508632264476,33,93128
vol_expansion_flag,1,0.0033511980105366173,0.005170203412710004,0.005170203412710004,0.005170203412710004,0.006441363208002199,0.021293116459060114,0.3025091803910851,1.7112503426057668,0.006441363208002199,0.021293116459060114,0.3025091803910851,1.7112503426057668,32,186279,-0.0007920610791862641,0.0033084999064781173,0.0033084999064781173,0.0033084999064781173,0.0019538156236530747,0.08751413725439455,0.5027304439155971,0.0019538156236530747,0.022325714278294655,0.08751413725439455,0.5027304439155971,33,93139
vol_expansion_flag,3,0.004160624518198958,0.006089332964309566,0.006089332964309566,0.006089332964309566,0.00931477266295493,0.02667385188096589,0.34920988181695006,1.975429403920946,0.00931477266295493,0.02667385188096589,0.34920988181695006,1.975429403920946,32,186277,-0.0022145940856995233,0.0007954634900982371,0.0007954634900982371,0.0007954634900982371,-0.0005903066190603155,-0.019193890447018375,-0.11026050610368486,-0.0005903066190603155,0.03075492280680466,-0.019193890447018375,-0.11026050610368486,33,93137
vol_expansion_flag,6,0.0019286522378148836,0.0028572430058989772,0.0028572430058989772,0.0028572430058989772,0.006844289182198031,0.02873952073139055,0.23814903686693709,1.3471743912132506,0.006844289182198031,0.02873952073139055,0.23814903686693709,1.3471743912132506,32,186274,-0.004729528699875492,-0.0031889356066545083,-0.0031889356066545083,0.0031889356066545083,-0.004323667870787118,-0.13164079580897453,-0.756218798364775,-0.004323667870787118,0.032844437351026365,-0.13164079580897453,-0.756218798364775,33,93134
vol_expansion_flag,12,-0.003026568884754578,0.001168664888217568,0.001168664888217568,0.001168664888217568,-0.0009335647829784967,0.03795070324758118,-0.024599406679980253,-0.13915525821263755,-0.0009335647829784967,0.03795070324758118,-0.024599406679980253,-0.13915525821263755,32,186268,-0.004476410585395788,0.001974045036530489,0.001974045036530489,0.001974045036530489,0.0002612497458601404,0.00872982438973044,0.050149023100082124,0.0002612497458601404,0.02992611697521298,0.00872982438973044,0.050149023100082124,33,93128
true_range_spike,1,0.002185022258015398,0.0020868383414452845,0.0020868383414452845,0.0020868383414452845,0.00369330508442814,0.013872787616122807,0.2662266003507341,1.5060050755219598,0.00369330508442814,0.013872787616122807,0.2662266003507341,1.5060050755219598,32,186260,-0.002213955025151178,0.000773068544999185,0.000773068544999185,0.000773068544999185,0.001138905644498906,0.0623855497348719,0.35837769869068553,0.001138905644498906,0.018255920631285026,0.0623855497348719,0.35837769869068553,33,93139
true_range_spike,3,0.0019354424997156496,0.0020080699364675375,0.0020080699364675375,0.0020080699364675375,0.0064875107280794085,0.017620623417498607,0.36817713961452814,2.082724416794393,0.0064875107280794085,0.017620623417498607,0.36817713961452814,2.082724416794393,32,186258,-0.006401582235560302,-0.00348969081592855,-0.00348969081592855,0.00348969081592855,-0.005096157547401506,-0.228901402062122,-1.314938444026249,-0.005096157547401506,0.0222635488533113,-0.228901402062122,-1.314938444026249,33,93137
true_range_spike,6,0.0033415571727773764,0.0020394785721708714,0.0020394785721708714,0.0020394785721708714,0.005578408147880086,0.017827588975600904,0.31290872565632827,1.770079054432246,0.005578408147880086,0.017827588975600904,0.31290872565632827,1.770079054432246,32,186255,-0.0030270080261515717,-0.003317369976418314,-0.003317369976418314,0.003317369976418314,-0.006421148364794891,-0.21296271840159117,-1.2233776772349776,-0.006421148364794891,0.03015151390341623,-0.21296271840159117,-1.2233776772349776,33,93134
true_range_spike,12,-0.0005324255660857814,-0.0004285908789695037,-0.0004285908789695037,0.0004285908789695037,0.0004891470101454319,0.02587192554280846,0.018906478736423184,0.10695119458307283,0.0004891470101454319,0.02587192554280846,0.018906478736423184,0.10695119458307283,32,186249,-0.005480479728335078,-0.00202866827918617,-0.00202866827918617,0.00202866827918617,-0.004794893608168055,-0.1533458117205336,-0.8809046220128308,-0.004794893608168055,0.03126850061550132,-0.1533458117205336,-0.8809046220128308,33,93128
high_low_range_1m,1,0.016634450730919775,0.0018020425083300007,0.0018020425083300007,0.0018020425083300007,0.0033634238725811817,0.018414424426755463,0.18265158848485397,1.0332334144970796,0.0033634238725811817,0.018414424426755463,0.18265158848485397,1.0332334144970796,32,186279,0.005807688463042212,0.0034003835279817194,0.0034003835279817194,0.0034003835279817194,0.005531209916115051,0.3093702951249275,1.7771970413231044,0.005531209916115051,0.01787893021171112,0.3093702951249275,1.7771970413231044,33,93139
high_low_range_1m,3,0.017761113384405846,0.007630603260867296,0.007630603260867296,0.007630603260867296,0.00772535657399611,0.02386648075387422,0.32369064604307285,1.8310708065896906,0.00772535657399611,0.02386648075387422,0.32369064604307285,1.8310708065896906,32,186277,0.007839380358314508,0.005918045139702931,0.005918045139702931,0.005918045139702931,0.005052091210022059,0.16057628768260704,0.922440544141249,0.005052091210022059,0.031462249395178166,0.16057628768260704,0.922440544141249,33,93137
high_low_range_1m,6,0.018944547656050116,0.011512923448294224,0.011512923448294224,0.011512923448294224,0.008676293952630792,0.029117486493930006,0.29797537484698416,1.6856032654472475,0.008676293952630792,0.029117486493930006,0.29797537484698416,1.6856032654472475,32,186274,0.011175660759448968,0.0077388234860887185,0.0077388234860887185,0.0077388234860887185,0.007187202366458841,0.16464176887500806,0.9457949555393187,0.007187202366458841,0.04365357840582475,0.16464176887500806,0.9457949555393187,33,93134
high_low_range_1m,12,0.01758513843212935,0.011179446323653107,0.011179446323653107,0.011179446323653107,0.0013491154495410816,0.03418078363935174,0.039469997638903416,0.22327602387108503,0.0013491154495410816,0.03418078363935174,0.039469997638903416,0.22327602387108503,32,186268,0.008996320588070818,0.010584865886237922,0.010584865886237922,0.010584865886237922,0.0117702320580773,0.22482669487516985,1.2915310333245036,0.0117702320580773,0.05235246670602202,0.22482669487516985,1.2915310333245036,33,93128
